1657	493203	1504.2387114475655
1658	527065	1494.925944602233
1659	542100	1485.582839298343
1660	501103	1474.8095311144348
1661	523422	1464.2771203732527
1662	521056	1455.0388152106166
1663	487888	1446.147100613788
1664	482279	1436.9745820070718
1665	119608	2166.5330736699257
1666	171975	2117.317815005471
1667	196657	2112.116498656819
1668	178194	2106.4981975748233
1669	181924	2104.6338103208864
1670	230375	2102.9313887929047
1671	185435	2101.0534805119064
1672	125771	2100.998112572713
1673	123629	2097.425907010572
1674	116697	2089.9693097145105

1677	2095398	1432.2080934837886
1678	2381797	1421.5393577490377
1679	2279483	1411.2240071428284
1680	2588689	1396.3383939596768
1681	2625785	1381.6623186915115
1682	2136832	1365.4726531784902
1683	3010097	1350.8309659527754
1684	3552726	1336.083556482255
1685	3531274	1321.4969277306777
1686	4000797	1308.7933444198384
1687	4185828	1294.412175733796
1688	4112713	1280.3147673287665
1689	4024609	1266.3727015855782
1690	4080315	1252.095046017301
1691	3546102	1239.5061142148377
1692	3217717	1225.511855322034
1693	2669688	1211.9487250840434
1694	3070835	1198.2253816209009
1695	2582278	1184.6104144830365
1696	2812239	1171.0657249896328
1697	3058201	1157.4195853180624
1698	2158718	1142.8211768226345
1699	2362619	1129.3263289146144
1700	3721655	1116.2564778319595
1701	3356943	1103.0219785567347
1702	3389009	1085.5638740151965
1703	3371025	1067.2259721067726
1704	3743261	1049.2221214075385
1705	2647267	1030.1233832338728
1706	6232750	1000.2720038230253
1707	62292	2166.1344094440174

1709	74704	2166.083301298734
1710	97682	2166.0730797420297
1711	210955	2166.0628582094423
1712	101599	2160.6080048537715
1713	106119	2151.5114909832478
1714	107639	2140.7063601336718
1715	103985	2129.685175169065
1716	102610	2118.894621630108
1717	101696	2107.8592173169573
1718	102012	2096.993423695104
1719	101975	2086.235958959661
1720	107074	2075.3360665711602
1721	113526	2064.7641015452523
1722	101788	2053.811033525747
1723	104232	2042.9764352043985
1724	104567	2032.4873212091788
1725	100901	2021.6696893616631
1726	100903	2010.8513764516567
1727	101172	2000.3469359155781
1728	111862	1988.0090128841032
1729	155142	1977.5644839486154
1730	159455	1967.0305749760698
1731	153352	1956.2916542678545
1732	154439	1945.756504311882
1733	175143	1935.2787831575936
1734	162388	1924.6751834368054
1735	223360	1914.3601550386688
1736	238844	1869.5957620124486
1737	203249	1893.4691863966448
1738	306393	1883.209642120122
1739	312589	1871.124976804454
1740	304091	1859.211786332255
1741	320493	1847.2422472151134
1742	413706	1835.3207711840273
1743	434910	1823.3159721332481
1744	404371	1811.2944808713767
1745	409372	1799.638828502117
1746	410248	1787.909359348654
1747	507083	1776.3200583159028
1748	512044	1764.593146833721
1749	510926	1749.4034684366225
1750	530815	1737.6834954858211
1751	518110	1726.0120373876648
1752	528848	1714.39809533578
1753	755993	1702.9321150173666
1754	767168	1691.5317041261846
1755	773209	1680.1515772943515
1756	755493	1668.6752853770297
1757	762797	1657.2204409651386
1758	772867	1645.724861289111
1759	761301	1634.3935929703962
1760	768919	1623.2253455367209
1761	797403	1611.9807534928057
1762	1023902	1600.7400961738067
1763	1010172	1588.103075720876
1764	1010422	1576.8763562645286
1765	1014193	1565.6720795410317
1766	1032016	1554.6895980364886
1767	1006162	1543.6335939193712
1768	1006557	1532.642836056718
1769	1023321	1521.9569429712033
1770	1015666	1511.112064620584
1771	1006807	1495.545896074975
1772	1009010	1483.0613317240175
1773	1039071	1470.6880523376576
1774	1005441	1458.5008020974137
1775	1509606	1446.2640298269484
1776	1261707	1434.0788070858255
1777	1505761	1422.0031066189097
1778	1523033	1409.91248948585
1779	1505154	1398.1609040160909
1780	1519309	1386.703841421086
1781	1504923	1373.3480075572945
1782	1504873	1360.129699201553
1783	1513589	1346.8302267769698
1784	1506947	1333.5720350549789
1785	2003249	1320.1400195781976
1786	2029931	1306.9665413749665
1787	2010400	1294.1435345119003
1788	2006874	1281.368019695844
1789	2005210	1268.8201568816335
1790	2016359	1256.08494184235
1791	2004329	1243.3210305083408
1792	2004818	1231.0614956242785
1793	2005184	1218.464021316461
1794	2005383	1205.923707239286
1795	2005947	1193.4179106183744
1796	2014888	1181.407541214656
1797	2006827	1169.4954661708528
1798	2005019	1157.4345289715434
1799	2004777	1145.3023159218565
1800	2003656	1133.226629853011
1801	2023865	1121.281129725135
1802	3004431	1109.1575360669815
1803	3003576	1097.245335721378
1804	3011341	1085.4553344514948
1805	3039297	1073.678642509407
1806	3113381	1054.050954769118
1807	3074649	1038.5641018888234
1808	3023847	1023.3183218568926
1809	3098548	1011.311815826849
1810	3042616	999.3275616044904
1811	1030093	999.2720200714762
